Begin Date,Begin Time,End Date,End Time,Alarm Tag,Alarm Id,Alarm Type,Alarm Priority,Description
12/4/2016,6:00:04,12/4/2016,6:01:15,AlarmRateRamp|3500,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:08:20,12/4/2016,9:08:31,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:08:23,12/4/2016,9:08:31,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:08:25,12/4/2016,9:08:31,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:08:28,12/4/2016,9:08:31,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:08:32,12/4/2016,9:08:49,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:08:34,12/4/2016,9:08:49,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:08:37,12/4/2016,9:08:49,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:08:40,12/4/2016,9:08:49,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:08:43,12/4/2016,9:08:49,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:08:46,12/4/2016,9:08:49,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:08:50,12/4/2016,9:09:07,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:08:52,12/4/2016,9:09:07,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:08:55,12/4/2016,9:09:07,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:08:58,12/4/2016,9:09:07,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:09:01,12/4/2016,9:09:07,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:09:04,12/4/2016,9:09:07,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:09:08,12/4/2016,9:09:25,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:09:10,12/4/2016,9:09:25,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:09:13,12/4/2016,9:09:25,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:09:16,12/4/2016,9:09:25,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:09:19,12/4/2016,9:09:25,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:09:22,12/4/2016,9:09:25,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:09:26,12/4/2016,9:09:43,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:09:28,12/4/2016,9:09:43,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:09:31,12/4/2016,9:09:43,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:09:34,12/4/2016,9:09:43,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:09:37,12/4/2016,9:09:43,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:09:40,12/4/2016,9:09:43,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:09:44,12/4/2016,9:10:01,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:09:46,12/4/2016,9:10:01,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:09:49,12/4/2016,9:10:01,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:09:52,12/4/2016,9:10:01,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:09:55,12/4/2016,9:10:01,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:09:58,12/4/2016,9:10:01,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:10:02,12/4/2016,9:10:19,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:10:04,12/4/2016,9:10:19,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:10:07,12/4/2016,9:10:19,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:10:10,12/4/2016,9:10:19,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:10:13,12/4/2016,9:10:19,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:10:16,12/4/2016,9:10:19,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:10:20,12/4/2016,9:10:37,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:10:22,12/4/2016,9:10:37,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:10:25,12/4/2016,9:10:37,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:10:28,12/4/2016,9:10:37,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:10:31,12/4/2016,9:10:37,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:10:34,12/4/2016,9:10:37,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:10:38,12/4/2016,9:10:55,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:10:40,12/4/2016,9:10:55,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:10:43,12/4/2016,9:10:55,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:10:46,12/4/2016,9:10:55,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:10:49,12/4/2016,9:10:55,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:10:52,12/4/2016,9:10:55,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:10:56,12/4/2016,9:11:13,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:10:58,12/4/2016,9:11:13,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:11:01,12/4/2016,9:11:13,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:11:04,12/4/2016,9:11:13,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:11:07,12/4/2016,9:11:13,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:11:10,12/4/2016,9:11:13,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:11:14,12/4/2016,9:11:31,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:11:16,12/4/2016,9:11:31,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:11:19,12/4/2016,9:11:31,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:11:22,12/4/2016,9:11:31,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:11:25,12/4/2016,9:11:31,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:11:28,12/4/2016,9:11:31,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:11:32,12/4/2016,9:11:49,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:11:34,12/4/2016,9:11:49,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:11:37,12/4/2016,9:11:49,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:11:40,12/4/2016,9:11:49,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:11:43,12/4/2016,9:11:49,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:11:46,12/4/2016,9:11:49,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:11:50,12/4/2016,9:12:07,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:11:52,12/4/2016,9:12:07,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:11:55,12/4/2016,9:12:07,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:11:58,12/4/2016,9:12:07,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:12:01,12/4/2016,9:12:07,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:12:04,12/4/2016,9:12:07,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:12:08,12/4/2016,9:12:25,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:12:10,12/4/2016,9:12:25,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:12:13,12/4/2016,9:12:25,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:12:16,12/4/2016,9:12:25,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:12:19,12/4/2016,9:12:25,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:12:22,12/4/2016,9:12:25,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:12:26,12/4/2016,9:12:43,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:12:28,12/4/2016,9:12:43,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:12:31,12/4/2016,9:12:43,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:12:34,12/4/2016,9:12:43,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:12:37,12/4/2016,9:12:43,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:12:40,12/4/2016,9:12:43,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:12:44,12/4/2016,9:13:01,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:12:46,12/4/2016,9:13:01,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:12:49,12/4/2016,9:13:01,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:12:52,12/4/2016,9:13:01,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:12:55,12/4/2016,9:13:01,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:12:58,12/4/2016,9:13:01,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:13:02,12/4/2016,9:13:19,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:13:04,12/4/2016,9:13:19,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:13:07,12/4/2016,9:13:19,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:13:10,12/4/2016,9:13:19,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:13:13,12/4/2016,9:13:19,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:13:16,12/4/2016,9:13:19,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:13:20,12/4/2016,9:13:36,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:13:22,12/4/2016,9:13:36,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:13:25,12/4/2016,9:13:36,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:13:28,12/4/2016,9:13:36,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:13:31,12/4/2016,9:13:36,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:13:34,12/4/2016,9:13:36,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:13:37,12/4/2016,9:13:53,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:13:39,12/4/2016,9:13:53,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:13:42,12/4/2016,9:13:53,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:13:45,12/4/2016,9:13:53,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:13:48,12/4/2016,9:13:53,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:13:51,12/4/2016,9:13:53,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:13:54,12/4/2016,9:14:10,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:13:56,12/4/2016,9:14:10,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:13:59,12/4/2016,9:14:10,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:14:02,12/4/2016,9:14:10,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:14:05,12/4/2016,9:14:10,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:14:08,12/4/2016,9:14:10,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:14:11,12/4/2016,9:14:27,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:14:13,12/4/2016,9:14:27,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:14:16,12/4/2016,9:14:27,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:14:19,12/4/2016,9:14:27,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:14:22,12/4/2016,9:14:27,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:14:25,12/4/2016,9:14:27,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:14:28,12/4/2016,9:14:44,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:14:30,12/4/2016,9:14:44,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:14:33,12/4/2016,9:14:44,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:14:36,12/4/2016,9:14:44,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:14:39,12/4/2016,9:14:44,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:14:42,12/4/2016,9:14:44,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:14:45,12/4/2016,9:15:01,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:14:47,12/4/2016,9:15:01,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:14:50,12/4/2016,9:15:01,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:14:53,12/4/2016,9:15:01,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:14:56,12/4/2016,9:15:01,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:14:59,12/4/2016,9:15:01,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:15:02,12/4/2016,9:15:18,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:15:04,12/4/2016,9:15:18,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:15:07,12/4/2016,9:15:18,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:15:10,12/4/2016,9:15:18,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:15:13,12/4/2016,9:15:18,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:15:16,12/4/2016,9:15:18,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:15:19,12/4/2016,9:15:35,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:15:21,12/4/2016,9:15:35,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:15:24,12/4/2016,9:15:35,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:15:27,12/4/2016,9:15:35,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:15:30,12/4/2016,9:15:35,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:15:33,12/4/2016,9:15:35,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:15:36,12/4/2016,9:15:52,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:15:38,12/4/2016,9:15:52,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:15:41,12/4/2016,9:15:52,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:15:44,12/4/2016,9:15:52,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:15:47,12/4/2016,9:15:52,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:15:50,12/4/2016,9:15:52,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:15:53,12/4/2016,9:16:09,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:15:55,12/4/2016,9:16:09,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:15:58,12/4/2016,9:16:09,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:16:01,12/4/2016,9:16:09,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:16:04,12/4/2016,9:16:09,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:16:07,12/4/2016,9:16:09,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:16:10,12/4/2016,9:16:26,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:16:12,12/4/2016,9:16:26,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:16:15,12/4/2016,9:16:26,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:16:18,12/4/2016,9:16:26,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:16:21,12/4/2016,9:16:26,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:16:24,12/4/2016,9:16:26,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:16:27,12/4/2016,9:16:43,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:16:29,12/4/2016,9:16:43,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:16:32,12/4/2016,9:16:43,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:16:35,12/4/2016,9:16:43,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:16:38,12/4/2016,9:16:43,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:16:41,12/4/2016,9:16:43,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:16:44,12/4/2016,9:17:00,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:16:46,12/4/2016,9:17:00,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:16:49,12/4/2016,9:17:00,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:16:52,12/4/2016,9:17:00,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:16:55,12/4/2016,9:17:00,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:16:58,12/4/2016,9:17:00,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:17:01,12/4/2016,9:17:17,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:17:03,12/4/2016,9:17:17,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:17:06,12/4/2016,9:17:17,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:17:09,12/4/2016,9:17:17,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:17:12,12/4/2016,9:17:17,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:17:15,12/4/2016,9:17:17,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:17:18,12/4/2016,9:17:34,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:17:20,12/4/2016,9:17:34,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:17:23,12/4/2016,9:17:34,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:17:26,12/4/2016,9:17:34,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:17:29,12/4/2016,9:17:34,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:17:32,12/4/2016,9:17:34,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:17:35,12/4/2016,9:17:51,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:17:37,12/4/2016,9:17:51,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:17:40,12/4/2016,9:17:51,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:17:43,12/4/2016,9:17:51,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:17:46,12/4/2016,9:17:51,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:17:49,12/4/2016,9:17:51,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:17:52,12/4/2016,9:18:08,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:17:54,12/4/2016,9:18:08,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:17:57,12/4/2016,9:18:08,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:18:00,12/4/2016,9:18:08,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:18:03,12/4/2016,9:18:08,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:18:06,12/4/2016,9:18:08,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:18:09,12/4/2016,9:18:25,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:18:11,12/4/2016,9:18:25,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:18:14,12/4/2016,9:18:25,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:18:17,12/4/2016,9:18:25,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:18:20,12/4/2016,9:18:25,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:18:23,12/4/2016,9:18:25,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:18:26,12/4/2016,9:18:42,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:18:28,12/4/2016,9:18:42,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/4/2016,9:18:31,12/4/2016,9:18:42,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/4/2016,9:18:34,12/4/2016,9:18:42,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/4/2016,9:18:37,12/4/2016,9:18:42,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/4/2016,9:18:40,12/4/2016,9:18:42,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/4/2016,9:18:43,12/4/2016,9:18:59,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/4/2016,9:18:45,12/4/2016,9:18:59,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
