Begin Date,Begin Time,End Date,End Time,Alarm Tag,Alarm Id,Alarm Type,Alarm Priority,Description
12/3/2016,15:00:01,12/3/2016,15:01:12,AlarmRateRamp|3000,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:11:16,12/3/2016,18:11:28,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:11:19,12/3/2016,18:11:28,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:11:22,12/3/2016,18:11:28,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:11:25,12/3/2016,18:11:28,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:11:29,12/3/2016,18:11:46,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:11:31,12/3/2016,18:11:46,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:11:34,12/3/2016,18:11:46,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:11:37,12/3/2016,18:11:46,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:11:40,12/3/2016,18:11:46,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:11:43,12/3/2016,18:11:46,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:11:47,12/3/2016,18:12:04,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:11:49,12/3/2016,18:12:04,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:11:52,12/3/2016,18:12:04,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:11:55,12/3/2016,18:12:04,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:11:58,12/3/2016,18:12:04,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:12:01,12/3/2016,18:12:04,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:12:05,12/3/2016,18:12:22,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:12:07,12/3/2016,18:12:22,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:12:10,12/3/2016,18:12:22,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:12:13,12/3/2016,18:12:22,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:12:16,12/3/2016,18:12:22,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:12:19,12/3/2016,18:12:22,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:12:23,12/3/2016,18:12:40,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:12:25,12/3/2016,18:12:40,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:12:28,12/3/2016,18:12:40,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:12:31,12/3/2016,18:12:40,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:12:34,12/3/2016,18:12:40,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:12:37,12/3/2016,18:12:40,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:12:41,12/3/2016,18:12:58,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:12:43,12/3/2016,18:12:58,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:12:46,12/3/2016,18:12:58,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:12:49,12/3/2016,18:12:58,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:12:52,12/3/2016,18:12:58,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:12:55,12/3/2016,18:12:58,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:12:59,12/3/2016,18:13:16,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:13:01,12/3/2016,18:13:16,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:13:04,12/3/2016,18:13:16,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:13:07,12/3/2016,18:13:16,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:13:10,12/3/2016,18:13:16,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:13:13,12/3/2016,18:13:16,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:13:17,12/3/2016,18:13:33,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:13:19,12/3/2016,18:13:33,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:13:22,12/3/2016,18:13:33,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:13:25,12/3/2016,18:13:33,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:13:28,12/3/2016,18:13:33,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:13:31,12/3/2016,18:13:33,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:13:34,12/3/2016,18:13:50,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:13:36,12/3/2016,18:13:50,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:13:39,12/3/2016,18:13:50,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:13:42,12/3/2016,18:13:50,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:13:45,12/3/2016,18:13:50,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:13:48,12/3/2016,18:13:50,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:13:51,12/3/2016,18:14:07,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:13:53,12/3/2016,18:14:07,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:13:56,12/3/2016,18:14:07,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:13:59,12/3/2016,18:14:07,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:14:02,12/3/2016,18:14:07,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:14:05,12/3/2016,18:14:07,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:14:08,12/3/2016,18:14:24,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:14:10,12/3/2016,18:14:24,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:14:13,12/3/2016,18:14:24,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:14:16,12/3/2016,18:14:24,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:14:19,12/3/2016,18:14:24,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:14:22,12/3/2016,18:14:24,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:14:25,12/3/2016,18:14:41,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:14:27,12/3/2016,18:14:41,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:14:30,12/3/2016,18:14:41,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:14:33,12/3/2016,18:14:41,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:14:36,12/3/2016,18:14:41,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:14:39,12/3/2016,18:14:41,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:14:42,12/3/2016,18:14:58,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:14:44,12/3/2016,18:14:58,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:14:47,12/3/2016,18:14:58,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:14:50,12/3/2016,18:14:58,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:14:53,12/3/2016,18:14:58,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:14:56,12/3/2016,18:14:58,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:14:59,12/3/2016,18:15:15,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:15:01,12/3/2016,18:15:15,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:15:04,12/3/2016,18:15:15,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:15:07,12/3/2016,18:15:15,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:15:10,12/3/2016,18:15:15,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:15:13,12/3/2016,18:15:15,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:15:16,12/3/2016,18:15:32,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:15:18,12/3/2016,18:15:32,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:15:21,12/3/2016,18:15:32,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:15:24,12/3/2016,18:15:32,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:15:27,12/3/2016,18:15:32,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:15:30,12/3/2016,18:15:32,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:15:33,12/3/2016,18:15:49,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:15:35,12/3/2016,18:15:49,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:15:38,12/3/2016,18:15:49,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:15:41,12/3/2016,18:15:49,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:15:44,12/3/2016,18:15:49,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:15:47,12/3/2016,18:15:49,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:15:50,12/3/2016,18:16:06,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:15:52,12/3/2016,18:16:06,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:15:55,12/3/2016,18:16:06,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:15:58,12/3/2016,18:16:06,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:16:01,12/3/2016,18:16:06,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:16:04,12/3/2016,18:16:06,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:16:07,12/3/2016,18:16:23,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:16:09,12/3/2016,18:16:23,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:16:12,12/3/2016,18:16:23,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:16:15,12/3/2016,18:16:23,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:16:18,12/3/2016,18:16:23,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:16:21,12/3/2016,18:16:23,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:16:24,12/3/2016,18:16:40,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:16:26,12/3/2016,18:16:40,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:16:29,12/3/2016,18:16:40,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:16:32,12/3/2016,18:16:40,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:16:35,12/3/2016,18:16:40,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:16:38,12/3/2016,18:16:40,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:16:41,12/3/2016,18:16:57,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:16:43,12/3/2016,18:16:57,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:16:46,12/3/2016,18:16:57,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:16:49,12/3/2016,18:16:57,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:16:52,12/3/2016,18:16:57,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:16:55,12/3/2016,18:16:57,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:16:58,12/3/2016,18:17:14,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:17:00,12/3/2016,18:17:14,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:17:03,12/3/2016,18:17:14,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:17:06,12/3/2016,18:17:14,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:17:09,12/3/2016,18:17:14,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:17:12,12/3/2016,18:17:14,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:17:15,12/3/2016,18:17:31,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:17:17,12/3/2016,18:17:31,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:17:20,12/3/2016,18:17:31,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:17:23,12/3/2016,18:17:31,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:17:26,12/3/2016,18:17:31,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:17:29,12/3/2016,18:17:31,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:17:32,12/3/2016,18:17:48,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:17:34,12/3/2016,18:17:48,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:17:37,12/3/2016,18:17:48,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:17:40,12/3/2016,18:17:48,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:17:43,12/3/2016,18:17:48,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:17:46,12/3/2016,18:17:48,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:17:49,12/3/2016,18:18:05,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:17:51,12/3/2016,18:18:05,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:17:54,12/3/2016,18:18:05,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:17:57,12/3/2016,18:18:05,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:18:00,12/3/2016,18:18:05,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:18:03,12/3/2016,18:18:05,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:18:06,12/3/2016,18:18:22,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:18:08,12/3/2016,18:18:22,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:18:11,12/3/2016,18:18:22,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:18:14,12/3/2016,18:18:22,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:18:17,12/3/2016,18:18:22,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:18:20,12/3/2016,18:18:22,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:18:23,12/3/2016,18:18:39,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:18:25,12/3/2016,18:18:39,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:18:28,12/3/2016,18:18:39,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:18:31,12/3/2016,18:18:39,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:18:34,12/3/2016,18:18:39,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:18:37,12/3/2016,18:18:39,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:18:40,12/3/2016,18:18:56,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:18:42,12/3/2016,18:18:56,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:18:45,12/3/2016,18:18:56,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:18:48,12/3/2016,18:18:56,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:18:51,12/3/2016,18:18:56,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:18:54,12/3/2016,18:18:56,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:18:57,12/3/2016,18:19:13,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:18:59,12/3/2016,18:19:13,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:19:02,12/3/2016,18:19:13,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:19:05,12/3/2016,18:19:13,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:19:08,12/3/2016,18:19:13,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:19:11,12/3/2016,18:19:13,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:19:14,12/3/2016,18:19:30,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:19:16,12/3/2016,18:19:30,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:19:19,12/3/2016,18:19:30,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:19:22,12/3/2016,18:19:30,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:19:25,12/3/2016,18:19:30,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:19:28,12/3/2016,18:19:30,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:19:31,12/3/2016,18:19:47,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:19:33,12/3/2016,18:19:47,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:19:36,12/3/2016,18:19:47,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:19:39,12/3/2016,18:19:47,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:19:42,12/3/2016,18:19:47,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:19:45,12/3/2016,18:19:47,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:19:48,12/3/2016,18:20:04,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:19:50,12/3/2016,18:20:04,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:19:53,12/3/2016,18:20:04,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:19:56,12/3/2016,18:20:04,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:19:59,12/3/2016,18:20:04,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:20:02,12/3/2016,18:20:04,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:20:05,12/3/2016,18:20:21,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:20:07,12/3/2016,18:20:21,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:20:10,12/3/2016,18:20:21,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:20:13,12/3/2016,18:20:21,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:20:16,12/3/2016,18:20:21,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:20:19,12/3/2016,18:20:21,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:20:22,12/3/2016,18:20:38,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:20:24,12/3/2016,18:20:38,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:20:27,12/3/2016,18:20:38,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:20:30,12/3/2016,18:20:38,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:20:33,12/3/2016,18:20:38,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:20:36,12/3/2016,18:20:38,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:20:39,12/3/2016,18:20:55,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:20:41,12/3/2016,18:20:55,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:20:44,12/3/2016,18:20:55,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:20:47,12/3/2016,18:20:55,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:20:50,12/3/2016,18:20:55,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:20:53,12/3/2016,18:20:55,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:20:56,12/3/2016,18:21:12,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:20:58,12/3/2016,18:21:12,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:21:01,12/3/2016,18:21:12,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:21:04,12/3/2016,18:21:12,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:21:07,12/3/2016,18:21:12,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:21:10,12/3/2016,18:21:12,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:21:13,12/3/2016,18:21:29,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:21:15,12/3/2016,18:21:29,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,18:21:18,12/3/2016,18:21:29,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,18:21:21,12/3/2016,18:21:29,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,18:21:24,12/3/2016,18:21:29,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,18:21:27,12/3/2016,18:21:29,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,18:21:30,12/3/2016,18:21:46,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,18:21:32,12/3/2016,18:21:46,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
